home_team_name,away_team_name,home_team_goal_count,away_team_goal_count,status,timestamp,referee,home_team_possession,away_team_possession,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards,home_team_pre_match_xg,away_team_pre_match_xg,is_cup,home_team_lsi,away_team_lsi
Universidad de Concepcion,Coquimbo Unido,1.0,0.0,complete,1769884200,H. J. Gamboa,51.0,49.0,11.0,1.0,4.0,4.0,1.0,0.72,0,1.0,1.0
Cobresal,Huachipato,1.0,0.0,complete,1769893200,M. H. Assadi Quintana,52.0,48.0,6.0,4.0,3.0,3.0,1.31,0.4,0,1.0,1.0
D. La Serena,U. Catolica,2.0,2.0,complete,1769979600,P. Maza,42.0,58.0,0.0,3.0,5.0,5.0,1.0,1.0,0,1.0,1.0
Palestino,Nublense,1.0,1.0,complete,1769988600,M. Salvo,57.0,43.0,7.0,8.0,3.0,3.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Union La Calera,0.0,1.0,complete,1770066000,N. Millas,51.0,49.0,6.0,2.0,4.0,3.0,1.0,1.0,0,1.0,1.0
O'Higgins,Concepción,2.0,1.0,complete,1770075000,F. Vejar,48.0,52.0,3.0,3.0,3.0,1.0,1.0,1.0,0,1.0,1.0
A. Italiano,Universidad de Concepcion,3.0,0.0,complete,1770418800,M. Riquelme,47.0,53.0,3.0,7.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Palestino,3.0,1.0,complete,1770476400,F. Vejar,34.0,66.0,6.0,5.0,2.0,4.0,1.0,1.0,0,1.0,1.0
O'Higgins,D. La Serena,1.0,0.0,complete,1770498000,C. D. Mera,48.0,52.0,3.0,3.0,1.0,4.0,1.0,1.0,0,1.0,1.0
Colo Colo,Everton de Vina,2.0,0.0,complete,1770507000,J. Lara,53.0,47.0,8.0,4.0,1.0,4.0,1.0,1.0,0,1.0,1.0
Huachipato,Universidad de Chile,2.0,1.0,complete,1770562800,R. Farias,39.0,61.0,7.0,4.0,2.0,1.0,1.0,1.0,0,1.0,1.0
Nublense,Deportes Limache,1.0,1.0,complete,1770584400,F. Jimenez Lazo,63.0,37.0,11.0,3.0,1.0,2.0,1.0,1.0,0,1.0,1.0
U. Catolica,Concepción,2.0,0.0,complete,1770593400,C. Garay,47.0,53.0,3.0,8.0,2.0,1.0,1.0,1.0,0,1.0,1.0
Union La Calera,Cobresal,3.0,1.0,complete,1770678000,M. Vergara,49.0,51.0,3.0,6.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Huachipato,0.0,3.0,complete,1771016400,N. Gamboa,54.0,46.0,2.0,7.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Palestino,Universidad de Chile,0.0,0.0,complete,1771025400,D. Flores,41.0,59.0,3.0,1.0,3.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Coquimbo Unido,0.0,1.0,complete,1771081200,C. Garay,50.0,50.0,4.0,2.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Deportes Limache,O'Higgins,2.0,1.0,complete,1771102800,H. Jona,36.0,64.0,1.0,5.0,1.0,1.0,1.0,1.0,0,1.0,1.0
Cobresal,U. Catolica,3.0,2.0,complete,1771111800,J. Cabero,36.0,64.0,5.0,11.0,2.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Concepción,2.0,1.0,complete,1771167600,J. Lara,49.0,51.0,5.0,3.0,5.0,2.0,1.71,1.47,0,1.0,1.0
Nublense,A. Italiano,1.0,0.0,complete,1771189200,P. Maza,41.0,59.0,4.0,6.0,3.0,2.0,0.78,0.49,0,1.0,1.0
Colo Colo,Union La Calera,1.0,0.0,complete,1771198200,F. Vejar,62.0,38.0,10.0,3.0,2.0,6.0,2.13,0.14,0,1.0,1.0
Union La Calera,Nublense,0.0,1.0,complete,1771621200,N. Gamboa,62.0,38.0,5.0,4.0,1.0,4.0,1.0,1.0,0,1.0,1.0
Concepción,Cobresal,1.0,1.0,complete,1771630200,G. Philippe,66.0,34.0,9.0,3.0,0.0,4.0,1.0,1.0,0,1.0,1.0
Huachipato,Palestino,2.0,1.0,complete,1771686000,J. Lara,56.0,44.0,3.0,4.0,1.0,3.0,1.0,1.0,0,1.0,1.0
O'Higgins,Colo Colo,0.0,1.0,complete,1771707600,M. Riquelme,44.0,56.0,6.0,5.0,3.0,2.0,1.0,1.0,0,1.0,1.0
U. Catolica,Coquimbo Unido,3.0,1.0,complete,1771716600,F. Jimenez Lazo,59.0,41.0,1.0,5.0,5.0,4.0,1.0,1.0,0,1.0,1.0
D. La Serena,Universidad de Concepcion,1.0,1.0,complete,1771772400,J. Cabero,60.0,40.0,5.0,4.0,1.0,2.0,1.0,1.0,0,1.0,1.0
A. Italiano,Everton de Vina,1.0,0.0,complete,1771794000,C. Diaz,53.0,47.0,4.0,1.0,1.0,4.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Deportes Limache,2.0,2.0,complete,1771803000,F. Vejar,65.0,35.0,5.0,3.0,1.0,2.0,1.0,1.0,0,1.0,1.0
Cobresal,D. La Serena,0.0,1.0,complete,1772226000,H. J. Gamboa,58.0,42.0,7.0,1.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Union La Calera,A. Italiano,3.0,0.0,complete,1772235000,C. Sepulveda,53.0,47.0,6.0,4.0,1.0,3.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Concepción,0.0,1.0,complete,1772290800,D. Flores,66.0,34.0,6.0,3.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Huachipato,3.0,0.0,complete,1772312400,M. Salvo,46.0,54.0,4.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0
Palestino,O'Higgins,4.0,2.0,complete,1772321400,G. Philippe,54.0,46.0,3.0,2.0,4.0,2.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Everton de Vina,0.0,3.0,complete,1772377200,F. Gilabert,54.0,46.0,8.0,2.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Colo Colo,Universidad de Chile,0.0,1.0,complete,1772398800,C. Garay,58.0,42.0,4.0,1.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Nublense,U. Catolica,1.0,2.0,complete,1772407800,F. Vejar,40.0,60.0,3.0,5.0,4.0,7.0,1.0,1.0,0,1.0,1.0
D. La Serena,Union La Calera,3.0,0.0,complete,1772830800,M. H. Assadi Quintana,42.0,58.0,2.0,10.0,3.0,5.0,1.0,1.0,0,1.0,1.0
Concepción,Nublense,0.0,2.0,complete,1772839800,C. Garay,57.0,43.0,9.0,4.0,2.0,4.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Deportes Limache,1.0,0.0,complete,1772895600,G. Philippe,46.0,54.0,5.0,5.0,2.0,4.0,1.0,1.0,0,1.0,1.0
Huachipato,Coquimbo Unido,1.0,3.0,complete,1772895600,N. Gamboa,57.0,43.0,5.0,10.0,2.0,4.0,1.0,1.0,0,1.0,1.0
A. Italiano,Colo Colo,0.0,1.0,complete,1772917200,H. J. Gamboa,45.0,55.0,4.0,5.0,1.0,2.0,1.0,1.0,0,1.0,1.0
O'Higgins,U. Catolica,1.0,0.0,complete,1772926200,J. Lara,39.0,61.0,5.0,4.0,3.0,3.0,1.0,1.0,0,1.0,1.0
Palestino,Cobresal,4.0,2.0,complete,1773012600,P. Maza,63.0,37.0,2.0,5.0,2.0,4.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Universidad de Concepcion,1.0,1.0,complete,1773097200,J. Cabero,67.0,33.0,11.0,5.0,2.0,3.0,1.0,1.0,0,1.0,1.0
A. Italiano,Concepción,3.0,0.0,complete,1773442800,N. Millas,50.0,50.0,2.0,2.0,2.0,2.0,1.22,0.85,0,1.0,1.0
Coquimbo Unido,Universidad de Chile,0.0,1.0,complete,1773522000,I. R. Sepulveda M.,51.0,49.0,10.0,3.0,2.0,2.0,1.22,0.76,0,1.0,1.0
U. Catolica,Everton de Vina,2.0,2.0,complete,1773531000,R. Carvajal,66.0,34.0,4.0,3.0,5.0,2.0,1.04,0.34,0,1.0,1.0
Universidad de Concepcion,Palestino,1.0,0.0,complete,1773586800,C. Galaz,44.0,56.0,2.0,5.0,3.0,5.0,1.0,1.0,0,1.0,1.0
Cobresal,Deportes Limache,2.0,5.0,complete,1773608400,M. Araos,51.0,49.0,6.0,5.0,1.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,D. La Serena,2.0,2.0,complete,1773617400,F. Gilabert,54.0,46.0,9.0,3.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Union La Calera,O'Higgins,3.0,3.0,complete,1773694800,M. Salvo,55.0,45.0,7.0,3.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Colo Colo,Huachipato,2.0,0.0,complete,1773703800,C. D. Mera,55.0,45.0,10.0,3.0,2.0,2.0,1.0,1.0,0,1.0,1.0
U. Catolica,Palestino,6.0,1.0,complete,1775163600,C. Garay,55.0,45.0,4.0,6.0,1.0,6.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Cobresal,3.0,2.0,complete,1775248200,J. Cabero,58.0,42.0,8.0,5.0,4.0,1.0,1.0,1.0,0,1.0,1.0
O'Higgins,A. Italiano,2.0,1.0,complete,1775257200,J. Lara,48.0,52.0,6.0,6.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Union La Calera,4.0,0.0,complete,1775334600,D. Flores,39.0,61.0,1.0,12.0,1.0,1.0,2.63,0.22,0,1.0,1.0
Everton de Vina,Nublense,0.0,0.0,complete,1775343600,P. Maza,49.0,51.0,6.0,1.0,3.0,4.0,0.65,0.83,0,1.0,1.0
Concepción,Colo Colo,0.0,1.0,complete,1775417400,F. Jimenez Lazo,33.0,67.0,5.0,5.0,4.0,3.0,0.19,0.67,0,1.0,1.0
Universidad de Chile,D. La Serena,4.0,0.0,complete,1775426400,M. Salvo,49.0,51.0,10.0,9.0,4.0,3.0,1.37,0.91,0,1.0,1.0
Huachipato,Universidad de Concepcion,5.0,1.0,complete,1775520000,F. Vejar,46.0,54.0,2.0,3.0,3.0,3.0,2.26,1.06,0,1.0,1.0
O'Higgins,Huachipato,0.0,2.0,complete,1775865600,M. Vergara,64.0,36.0,10.0,2.0,4.0,3.0,0.7,0.55,0,1.0,1.0
D. La Serena,Everton de Vina,1.0,0.0,complete,1775934000,M. H. Assadi Quintana,52.0,48.0,10.0,6.0,3.0,3.0,1.32,0.72,0,1.0,1.0
A. Italiano,U. Catolica,3.0,4.0,complete,1775943000,D. Flores,46.0,54.0,3.0,5.0,6.0,4.0,0.8,1.98,0,1.0,1.0
Palestino,Deportes Limache,1.0,0.0,complete,1775952000,C. D. Mera,34.0,66.0,6.0,3.0,4.0,1.0,1.0,1.0,0,1.0,1.0
Nublense,Universidad de Chile,1.0,0.0,complete,1776029400,C. Sepulveda,37.0,63.0,0.0,8.0,4.0,3.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Cobresal,1.0,0.0,complete,1776038400,G. Philippe,49.0,51.0,4.0,6.0,4.0,2.0,1.0,1.0,0,1.0,1.0
Union La Calera,Concepción,1.0,0.0,complete,1776124800,M. Araos,44.0,56.0,8.0,8.0,1.0,3.0,1.32,0.37,0,1.0,1.0
Deportes Limache,Universidad de Concepcion,3.0,0.0,complete,1776470400,H. Jona,48.0,52.0,8.0,9.0,0.0,3.0,2.46,0.67,0,1.0,1.0
Everton de Vina,Universidad de Chile,0.0,0.0,complete,1776547800,C. Garay,36.0,64.0,4.0,8.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Concepción,D. La Serena,3.0,3.0,complete,1776556800,F. Gilabert,45.0,55.0,1.0,5.0,1.0,3.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Nublense,1.0,1.0,complete,1776616200,N. Millas,42.0,58.0,3.0,2.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Cobresal,O'Higgins,2.0,3.0,complete,1776627000,J. Cabero,42.0,58.0,8.0,6.0,2.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,Palestino,0.0,1.0,complete,1776637800,F. Vejar,71.0,29.0,10.0,4.0,2.0,3.0,1.0,1.0,0,1.0,1.0
Huachipato,A. Italiano,3.0,2.0,complete,1776645900,C. Galaz,49.0,51.0,1.0,5.0,4.0,2.0,1.3,1.0,0,1.0,1.0
U. Catolica,Union La Calera,1.0,2.0,complete,1776731400,N. Gamboa,58.0,42.0,6.0,3.0,5.0,2.0,1.19,1.27,0,1.0,1.0
Palestino,Concepción,0.0,1.0,complete,1776988800,C. Garay,67.0,33.0,4.0,0.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Union La Calera,Coquimbo Unido,1.0,2.0,complete,1777068000,M. Araos,58.0,42.0,4.0,4.0,5.0,5.0,1.0,1.0,0,1.0,1.0
A. Italiano,Deportes Limache,2.0,2.0,complete,1777077000,P. Maza,46.0,54.0,1.0,4.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Nublense,O'Higgins,0.0,2.0,complete,1777143600,J. Lara,46.0,54.0,4.0,6.0,2.0,2.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,U. Catolica,1.0,0.0,complete,1777154400,D. Flores,48.0,52.0,7.0,3.0,4.0,5.0,1.0,1.0,0,1.0,1.0
D. La Serena,Huachipato,0.0,0.0,complete,1777221000,C. D. Mera,55.0,45.0,7.0,1.0,3.0,2.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Colo Colo,1.0,2.0,complete,1777230000,J. Cabero,35.0,65.0,4.0,5.0,4.0,2.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Cobresal,3.0,1.0,complete,1777239000,H. Jona,57.0,43.0,2.0,4.0,1.0,4.0,1.0,1.0,0,1.0,1.0
Colo Colo,Coquimbo Unido,3.0,1.0,complete,1777843800,H. Jona,61.0,39.0,4.0,3.0,1.0,3.0,2.81,1.35,0,1.0,1.0
Palestino,D. La Serena,5.0,1.0,complete,1778889600,J. Cabero,44.0,56.0,2.0,4.0,0.0,1.0,4.33,1.37,0,1.0,1.0
Coquimbo Unido,A. Italiano,3.0,0.0,complete,1778889600,J. Lara,51.0,49.0,8.0,1.0,1.0,4.0,1.9,0.15,0,1.0,1.0
O'Higgins,Universidad de Concepcion,0.0,1.0,complete,1778967000,F. Vejar,58.0,42.0,16.0,0.0,3.0,4.0,1.0,1.0,0,1.0,1.0
Deportes Limache,U. Catolica,0.0,2.0,complete,1778976000,H. Jona,43.0,57.0,2.0,7.0,5.0,2.0,1.0,1.0,0,1.0,1.0
Huachipato,Union La Calera,3.0,1.0,complete,1779035400,R. Carvajal,50.0,50.0,2.0,4.0,4.0,3.0,1.0,1.0,0,1.0,1.0
Cobresal,Universidad de Chile,1.0,0.0,complete,1779044400,F. Jimenez Lazo,32.0,68.0,5.0,9.0,2.0,1.0,1.0,1.0,0,1.0,1.0
Colo Colo,Nublense,6.0,2.0,complete,1779053400,M. Riquelme,69.0,31.0,4.0,4.0,1.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Everton de Vina,0.0,2.0,complete,1779062400,P. Maza,51.0,49.0,4.0,9.0,3.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Coquimbo Unido,,,upcoming,1779476400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Cobresal,,,upcoming,1779553800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Universidad de Concepcion,,,upcoming,1779562800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,Palestino,,,upcoming,1779580800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Huachipato,,,upcoming,1779640200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Deportes Limache,,,upcoming,1779649200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Colo Colo,,,upcoming,1779660000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Nublense,,,upcoming,1780092000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Union La Calera,,,upcoming,1780101000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Colo Colo,,,upcoming,1780167600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Concepción,,,upcoming,1780176600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Coquimbo Unido,,,upcoming,1780245000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,U. Catolica,,,upcoming,1780254000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Everton de Vina,,,upcoming,1780263000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,A. Italiano,,,upcoming,1780272000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,D. La Serena,,,upcoming,1781308800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Palestino,,,upcoming,1781377200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,Cobresal,,,upcoming,1781386200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Huachipato,,,upcoming,1781395200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Deportes Limache,,,upcoming,1781454600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,Universidad de Chile,,,upcoming,1781463600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Universidad de Concepcion,,,upcoming,1781472600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,O'Higgins,,,upcoming,1781481600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,O'Higgins,,,upcoming,1781827200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,Deportes Limache,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Concepción,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,Everton de Vina,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,Cobresal,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Universidad de Chile,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Universidad de Concepcion,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Palestino,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,D. La Serena,,,upcoming,1785096000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,Coquimbo Unido,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Huachipato,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,A. Italiano,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Colo Colo,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Union La Calera,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,O'Higgins,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,U. Catolica,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Nublense,,,upcoming,1785700800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Deportes Limache,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Palestino,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,Colo Colo,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,Everton de Vina,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Nublense,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,D. La Serena,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Cobresal,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Universidad de Concepcion,,,upcoming,1786305600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,O'Higgins,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,Huachipato,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,D. La Serena,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,A. Italiano,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,U. Catolica,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Concepción,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Union La Calera,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Universidad de Chile,,,upcoming,1786910400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Palestino,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Colo Colo,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Universidad de Concepcion,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,Deportes Limache,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Union La Calera,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Cobresal,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Nublense,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Coquimbo Unido,,,upcoming,1787515200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,A. Italiano,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Universidad de Chile,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,D. La Serena,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Huachipato,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Palestino,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Concepción,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,O'Higgins,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Everton de Vina,,,upcoming,1788120000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,Universidad de Concepcion,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Union La Calera,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Coquimbo Unido,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,U. Catolica,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,Colo Colo,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Nublense,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,A. Italiano,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Cobresal,,,upcoming,1788667200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,Concepción,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,U. Catolica,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Huachipato,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,Deportes Limache,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,O'Higgins,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Coquimbo Unido,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Everton de Vina,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Universidad de Chile,,,upcoming,1789329600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Nublense,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,D. La Serena,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,O'Higgins,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
