home_team_name,away_team_name,home_team_goal_count,away_team_goal_count,status,timestamp,referee,home_team_possession,away_team_possession,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards,home_team_pre_match_xg,away_team_pre_match_xg,is_cup,home_team_lsi,away_team_lsi
Union Espanola,Deportes Iquique,2.0,1.0,complete,1779145200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Deportes Temuco,2.0,3.0,complete,1779145200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Santiago Wanderers,,,upcoming,1779494400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Curico Unido,,,upcoming,1779571800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Union San Felipe,,,upcoming,1779580800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Santa Cruz,,,upcoming,1779640200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,San Marcos de Arica,,,upcoming,1779649200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Magallanes,,,upcoming,1779667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Union Espanola,,,upcoming,1779753600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,San Luis,,,upcoming,1780158600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,D. Puerto Montt,,,upcoming,1780167600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Union Espanola,,,upcoming,1780176600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Temuco,,,upcoming,1780185600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Iquique,,,upcoming,1780245000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Rangers de Talca,,,upcoming,1780263000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Antofagasta,,,upcoming,1780354800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Deportes Copiapo,,,upcoming,1780354800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,San Marcos de Arica,,,upcoming,1780704000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Cobreloa,,,upcoming,1780763400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Santiago Wanderers,,,upcoming,1780763400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Recoleta,,,upcoming,1780792200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Santa Cruz,,,upcoming,1780792200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Magallanes,,,upcoming,1780858800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Curico Unido,,,upcoming,1780961400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Union San Felipe,,,upcoming,1780961400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Cobreloa,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Union Espanola,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Rangers de Talca,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Curico Unido,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Deportes Iquique,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,D. Puerto Montt,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,San Marcos de Arica,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Santiago Wanderers,,,upcoming,1784491200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,San Luis,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Deportes Temuco,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Recoleta,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Deportes Santa Cruz,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Union San Felipe,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Antofagasta,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Copiapo,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Magallanes,,,upcoming,1785096000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Cobreloa,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Deportes Copiapo,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Rangers de Talca,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Union San Felipe,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Union Espanola,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Iquique,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Santiago Wanderers,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,D. Puerto Montt,,,upcoming,1785700800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Magallanes,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Antofagasta,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Deportes Iquique,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,San Marcos de Arica,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Recoleta,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,San Luis,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Curico Unido,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,D. Puerto Montt,,,upcoming,1786305600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Deportes Santa Cruz,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Deportes Copiapo,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Deportes Temuco,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Santiago Wanderers,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Cobreloa,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Union Espanola,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Union San Felipe,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Rangers de Talca,,,upcoming,1786564800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Recoleta,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Antofagasta,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,San Marcos de Arica,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,D. Puerto Montt,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Cobreloa,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Curico Unido,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Magallanes,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,San Luis,,,upcoming,1786910400,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Union San Felipe,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Santiago Wanderers,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Deportes Temuco,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Union Espanola,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Deportes Santa Cruz,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Deportes Iquique,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Rangers de Talca,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Deportes Copiapo,,,upcoming,1787515200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Recoleta,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,D. Puerto Montt,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,San Luis,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Rangers de Talca,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,San Marcos de Arica,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Magallanes,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Deportes Santa Cruz,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Antofagasta,,,upcoming,1788120000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Cobreloa,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Recoleta,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Deportes Iquique,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Union San Felipe,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Curico Unido,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Temuco,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Deportes Copiapo,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Union Espanola,,,upcoming,1788379200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Union Espanola,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Santiago Wanderers,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Deportes Santa Cruz,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Cobreloa,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,San Luis,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Rangers de Talca,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Magallanes,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,San Marcos de Arica,,,upcoming,1788667200,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Deportes Temuco,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Antofagasta,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Santiago Wanderers,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,D. Puerto Montt,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Deportes Copiapo,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Deportes Iquique,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,Curico Unido,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Recoleta,,,upcoming,1789329600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,Deportes Santa Cruz,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Union Espanola,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,San Marcos de Arica,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Curico Unido,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,San Luis,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Cobreloa,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Union San Felipe,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Magallanes,,,upcoming,1791748800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Deportes Iquique,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Deportes Copiapo,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,Recoleta,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Rangers de Talca,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,San Luis,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Deportes Temuco,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,D. Puerto Montt,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Antofagasta,,,upcoming,1792353600,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Temuco,San Marcos de Arica,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Iquique,Magallanes,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union Espanola,Santiago Wanderers,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Luis,Recoleta,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Antofagasta,Curico Unido,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
D. Puerto Montt,Union San Felipe,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Copiapo,Deportes Santa Cruz,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Rangers de Talca,Cobreloa,,,upcoming,1792962000,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Curico Unido,Deportes Temuco,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Cobreloa,D. Puerto Montt,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Santiago Wanderers,Deportes Copiapo,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Magallanes,Antofagasta,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Union San Felipe,Union Espanola,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
San Marcos de Arica,San Luis,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Deportes Santa Cruz,Rangers de Talca,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
Recoleta,Deportes Iquique,,,upcoming,1793566800,,50,50,0,0,0,0,1.0,1.0,0,1.0,1.0
