timestamp,home_team_name,away_team_name,stats_real,l_gf,l_gc,l_ppg,l_pos,l_xg,l_yc,l_sot,v_gf,v_gc,v_ppg,v_pos,v_xg,v_yc,v_sot,is_cup,home_team_lsi,away_team_lsi,target_1x2,home_team_goal_count,away_team_goal_count,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards
1710538200,Santiago Morning,D. La Serena,0.0,2.4545454545454546,0.7272727272727273,1.9393939393939394,54.59090909090909,2.378787878787879,2.2999999999999994,4.5,1.0606060606060606,1.1212121212121213,2.0303030303030303,47.909090909090914,1.1666666666666667,2.600000000000001,3.8,0,1.0,1.0,2,2.0,4.0,6.0,6.6,2.3,2.6
1710545400,San Luis,Deportes Limache,0.0,2.130434782608696,1.1449275362318843,1.8985507246376812,53.47826086956522,2.118840579710145,2.2999999999999994,4.5,1.8115942028985508,1.7971014492753623,2.0724637681159424,48.02173913043478,1.7666666666666668,2.600000000000001,3.8,0,1.0,1.0,2,0.0,5.0,4.8,7.2,2.3,2.6
1710622800,Deportes Temuco,Antofagasta,0.0,1.75,1.9166666666666667,0.8611111111111113,51.75,1.8166666666666664,2.2999999999999994,4.5,0.9166666666666667,2.416666666666667,1.1111111111111114,45.75,1.0833333333333333,2.600000000000001,3.8,0,1.0,1.0,0,1.0,0.0,5.4,4.2,2.3,2.6
1710631800,Curico Unido,San Marcos de Arica,0.0,1.55,1.1600000000000001,1.4300000000000002,52.585,1.652,2.2999999999999994,4.5,1.8800000000000001,1.4000000000000001,2.066666666666667,48.72,1.8226666666666667,2.6000000000000005,3.8,0,1.0,1.0,0,1.0,0.0,5.4,4.2,2.3,2.6
1710709200,Union San Felipe,Santiago Wanderers,0.0,1.0512820512820513,1.1794871794871795,0.9487179487179489,51.80769230769231,1.2897435897435898,2.2999999999999994,4.5,1.3846153846153846,1.7884615384615383,1.5192307692307692,47.394230769230774,1.423076923076923,2.6000000000000005,3.8,0,1.0,1.0,2,1.0,2.0,5.4,5.4,2.3,2.6
1710709200,Deportes Santa Cruz,Recoleta,0.0,1.3703703703703705,1.1975308641975309,1.2469135802469138,52.25925925925927,1.5111111111111115,2.2999999999999994,4.5,1.1975308641975309,1.0370370370370372,2.0617283950617287,48.24074074074075,1.2777777777777777,2.6000000000000005,3.8,0,1.0,1.0,2,1.0,2.0,5.4,5.4,2.3,2.6
1710795600,Barnechea,Rangers de Talca,0.0,2.357142857142857,1.2142857142857144,1.880952380952381,53.71428571428572,2.3000000000000003,2.299999999999999,4.5,1.1607142857142856,0.7678571428571429,2.321428571428571,48.589285714285715,1.2428571428571429,2.6,3.8,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,2.6
1710804600,Universidad de Concepcion,Magallanes,0.0,1.367816091954023,1.8735632183908046,0.9195402298850577,51.241379310344826,1.5080459770114945,2.299999999999999,4.5,0.8735632183908046,1.367816091954023,1.0574712643678164,47.258620689655174,1.0505747126436782,2.6,3.8,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,2.6
1711206000,D. La Serena,Barnechea,0.0,1.2833333333333332,1.15,1.4666666666666668,52.2,1.4366666666666668,2.299999999999999,4.5,1.4,1.2833333333333332,1.7666666666666666,48.175,1.4333333333333331,2.5999999999999996,3.8,0,1.0,1.0,1,0.0,0.0,4.8,4.2,2.3,2.6
1711227600,Deportes Santa Cruz,Union San Felipe,0.0,1.2580645161290323,1.379032258064516,0.9596774193548387,51.818548387096776,1.4177419354838712,2.299999999999999,4.5,0.8790322580645161,2.008064516129032,0.7580645161290323,46.306451612903224,1.0427419354838707,2.5999999999999996,3.8,0,1.0,1.0,2,0.0,2.0,4.8,5.4,2.3,2.6
1711227600,Recoleta,Curico Unido,0.0,1.734375,1.390625,1.4375,52.515625,1.8,2.299999999999999,4.5,1.1875,2.3125,1.0416666666666667,46.3125,1.2687499999999998,2.5999999999999996,3.8,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,2.6
1711236600,Rangers de Talca,San Luis,0.0,2.3232323232323235,0.8484848484848486,1.9494949494949496,54.21212121212122,2.2747474747474747,2.299999999999999,4.5,0.8484848484848486,2.3232323232323235,1.0101010101010102,45.78787878787879,1.0303030303030303,2.5999999999999996,3.8,0,1.0,1.0,2,2.0,4.0,6.0,6.6,2.3,2.6
1711292400,Antofagasta,San Marcos de Arica,0.0,1.5,0.9264705882352942,1.4411764705882353,52.86029411764706,1.636764705882353,2.299999999999999,4.5,1.4264705882352942,1.25,1.5294117647058822,48.26470588235294,1.4794117647058822,2.5999999999999996,3.8,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,2.6
1711314000,Santiago Wanderers,Deportes Temuco,0.0,1.342857142857143,1.561904761904762,0.9523809523809526,51.67142857142858,1.48952380952381,2.299999999999999,4.5,1.1714285714285713,1.5071428571428571,1.5071428571428571,47.49642857142857,1.25,2.5999999999999996,3.8,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,2.6
1711314000,Magallanes,Santiago Morning,0.0,1.5138888888888888,1.1666666666666665,1.4861111111111112,52.52083333333333,1.6472222222222224,2.299999999999999,4.5,0.888888888888889,1.6851851851851851,0.9814814814814816,46.80555555555556,1.0611111111111111,2.5999999999999996,3.8,0,1.0,1.0,0,2.0,1.0,6.0,4.8,2.3,2.6
1711323000,Deportes Limache,Universidad de Concepcion,0.0,1.0270270270270272,1.2162162162162162,1.0090090090090091,51.716216216216225,1.2693693693693695,2.299999999999999,4.5,0.882882882882883,2.027027027027027,0.9549549549549551,46.28378378378379,1.055855855855856,2.5999999999999996,3.8,0,1.0,1.0,2,0.0,1.0,4.8,4.8,2.3,2.6
1711746000,Union San Felipe,Deportes Limache,0.0,1.0,1.4078947368421053,0.7368421052631579,51.38815789473684,1.236842105263158,2.299999999999999,4.5,2.6578947368421053,1.25,2.236842105263158,50.11184210526316,2.4381578947368423,2.599999999999999,3.8,0,1.0,1.0,2,2.0,3.0,6.0,6.0,2.3,2.6
1711832400,Curico Unido,D. La Serena,0.0,1.405128205128205,0.9435897435897436,1.7743589743589743,52.69230769230769,1.5333333333333332,2.299999999999999,4.5,1.9294871794871795,1.2564102564102564,2.2564102564102564,49.00961538461539,1.8551282051282052,2.599999999999999,3.8,0,1.0,1.0,2,1.0,2.0,5.4,5.4,2.3,2.6
1711897200,Santiago Wanderers,Magallanes,0.0,1.5,1.4375,1.45,52.09375,1.61125,2.299999999999999,4.5,0.9375,1.5,0.775,47.15625,1.08625,2.599999999999999,3.8,0,1.0,1.0,2,2.0,3.0,6.0,6.0,2.3,2.6
1711897200,Universidad de Concepcion,Recoleta,0.0,1.5060975609756098,1.7073170731707317,1.4329268292682928,51.69817073170732,1.6158536585365855,2.299999999999999,4.5,1.4573170731707317,1.0060975609756098,2.2926829268292686,48.67682926829268,1.476829268292683,2.599999999999999,3.8,0,1.0,1.0,2,0.0,2.0,4.8,5.4,2.3,2.6
1711918800,San Luis,Antofagasta,0.0,1.4880952380952381,2.2142857142857144,1.4166666666666665,50.910714285714285,1.6273809523809524,2.299999999999999,4.5,0.7142857142857143,1.9880952380952381,0.8095238095238095,46.089285714285715,0.9321428571428572,2.5999999999999988,3.8,0,1.0,1.0,1,2.0,2.0,6.0,5.4,2.3,2.6
1711924200,Deportes Temuco,Rangers de Talca,0.0,1.494186046511628,1.4709302325581395,1.4127906976744184,52.03488372093023,1.6069767441860465,2.299999999999999,4.5,1.1767441860465115,0.9953488372093022,1.841860465116279,48.27209302325581,1.2497674418604652,2.599999999999999,3.8,0,1.0,1.0,2,0.0,1.0,4.8,4.8,2.3,2.6
1711926000,San Marcos de Arica,Deportes Santa Cruz,0.0,1.2272727272727273,0.9659090909090909,1.3977272727272727,52.39204545454545,1.419318181818182,2.299999999999999,4.5,1.7159090909090908,1.2272727272727273,2.3181818181818183,48.73295454545455,1.6829545454545454,2.5999999999999988,3.8,0,1.0,1.0,2,3.0,4.0,6.6,6.6,2.3,2.6
1711998000,Santiago Morning,Barnechea,0.0,2.2444444444444445,1.7444444444444445,1.3833333333333333,52.75,2.207777777777778,2.299999999999999,4.5,1.1955555555555555,0.9955555555555555,1.6666666666666667,48.3,1.2844444444444445,2.599999999999999,3.8,0,1.0,1.0,0,3.0,1.0,6.6,4.8,2.3,2.6
1712417400,D. La Serena,Universidad de Concepcion,0.0,1.008695652173913,0.991304347826087,1.3217391304347825,52.02608695652174,1.2365217391304348,2.299999999999999,4.5,0.9891304347826086,1.5108695652173914,1.5652173913043477,47.21739130434783,1.126086956521739,2.5999999999999988,3.8,0,1.0,1.0,0,1.0,0.0,5.4,4.2,2.3,2.6
1712426400,Rangers de Talca,Santiago Wanderers,0.0,2.25531914893617,1.7234042553191489,1.4202127659574468,52.79787234042553,2.2159574468085106,2.299999999999999,4.5,1.578723404255319,1.6042553191489364,1.8382978723404255,47.96170212765958,1.571489361702128,2.5999999999999988,3.8,0,1.0,1.0,0,1.0,0.0,5.4,4.2,2.3,2.6
1712440800,Deportes Limache,Curico Unido,0.0,0.75,1.2083333333333335,0.6875,51.3125,1.0614583333333334,2.299999999999999,4.5,1.2083333333333335,2.25,0.78125,46.4375,1.2781250000000002,2.5999999999999988,3.8,0,1.0,1.0,0,2.0,0.0,6.0,4.2,2.3,2.6
1712507400,Antofagasta,Union San Felipe,0.0,1.6040816326530614,0.9551020408163264,1.7632653061224488,52.9734693877551,1.7122448979591838,2.299999999999999,4.5,1.1551020408163266,1.6040816326530614,1.2122448979591836,47.326530612244895,1.253877551020408,2.5999999999999988,3.8,0,1.0,1.0,0,4.0,1.0,7.199999999999999,4.8,2.3,2.6
1712507400,Recoleta,San Marcos de Arica,0.0,1.824,1.3519999999999999,1.7759999999999998,52.708,1.8679999999999999,2.299999999999999,4.5,1.3519999999999999,1.424,1.2000000000000002,47.891999999999996,1.4112,2.599999999999999,3.8,0,1.0,1.0,2,1.0,2.0,5.4,5.4,2.3,2.6
1712516400,Magallanes,Deportes Santa Cruz,0.0,1.619607843137255,1.156862745098039,1.7647058823529411,52.69411764705882,1.7243137254901963,2.299999999999999,4.5,2.156862745098039,1.619607843137255,2.411764705882353,48.805882352941175,2.0349019607843135,2.599999999999999,3.8,0,1.0,1.0,0,4.0,1.0,7.199999999999999,4.8,2.3,2.6
1712617200,Deportes Temuco,Santiago Morning,0.0,1.2384615384615385,1.353846153846154,1.176923076923077,51.82692307692308,1.4192307692307693,2.299999999999999,4.5,0.9423076923076923,1.7980769230769231,0.75,46.71634615384615,1.0903846153846155,2.5999999999999988,3.8,0,1.0,1.0,2,0.0,1.0,4.8,4.8,2.3,2.6
1712617200,Barnechea,San Luis,0.0,2.2830188679245285,1.1886792452830188,2.2075471698113205,53.64150943396226,2.2377358490566035,2.299999999999999,4.5,1.6886792452830188,2.2830188679245285,1.5141509433962264,47.10849056603774,1.6872641509433963,2.5999999999999988,3.8,0,1.0,1.0,2,2.0,3.0,6.0,6.0,2.3,2.6
1712950200,Recoleta,Deportes Limache,0.0,1.691358024691358,1.4691358024691359,1.462962962962963,52.33333333333333,1.7604938271604937,2.2999999999999994,4.5,2.7629629629629626,1.4296296296296296,2.422222222222222,50.0,2.519259259259259,2.5999999999999988,3.8,0,1.0,1.0,2,0.0,3.0,4.8,6.0,2.3,2.6
