fixture_id,date,timestamp,referee,venue_city,home_team,home_id,away_team,away_id,home_goals,away_goals,league_id,season,home_yellow_cards,away_yellow_cards,home_xg,away_xg,home_corners,away_corners,home_fouls,away_fouls,has_real_stats,home_elo,away_elo,home_rest_days,away_rest_days,home_travel_km,away_travel_km,referee_avg_cards
1314960,2024-11-16T18:00:00+00:00,1731780000,Y. Gazagnes,Le-Grau-du-Roi,Grau-du-Roi,25358,Cannes,9932,0,2,66,2024,2.0,0.0,0.8982138707709055,0.8590590426911948,0.0,0.0,0.0,0.0,0,1400.0,1409.71225631668,7.0,30.0,0.0,0.0,4.5
1314625,2024-11-16T18:00:00+00:00,1731780000,G. Janin,Onet-le-Château,Comtal,25330,Le Puy Foot,3069,0,2,66,2024,1.0,1.0,0.939226434054492,1.7474752726935276,0.0,0.0,0.0,0.0,0,1400.0,1438.5966955216318,7.0,30.0,0.0,0.0,4.5
1314616,2024-11-16T18:00:00+00:00,1731780000,J. Dasque,La Teste-de-Buch,Olympique Cazaux,25347,La Roche VF,9915,0,6,66,2024,0.0,2.0,1.127971289482627,0.7028002362733106,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1312849,2024-11-17T12:30:00+00:00,1731846600,Tam Ping Wun,Pathum Thani,Thailand,1564,Laos,1558,1,1,10,2024,3.0,2.0,1.8773956987067653,1.4321758001193288,0.0,0.0,0.0,0.0,0,1391.0798158886428,1363.34079980093,3.0,3.0,0.0,0.0,4.5
1314633,2024-11-17T13:00:00+00:00,1731848400,C. Tani,Chambery,Chambéry,9969,Saint-Cyr Collonges,18148,2,1,66,2024,1.0,1.0,1.747325700483157,2.4559444641779264,0.0,0.0,0.0,0.0,0,1399.71225631668,1400.0,30.0,7.0,0.0,0.0,4.5
1314615,2024-11-17T13:00:00+00:00,1731848400,B. Leray,Chauvigny,Beaumont Saint-Cyr,25326,Mérignac-Arlac,3206,1,0,66,2024,3.0,3.0,1.1977851713860204,1.0299981714055122,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314603,2024-11-17T13:00:00+00:00,1731848400,A. Keita,Le Touquet-Paris-Plage,Le Touquet,9287,Porto Portugais Amiens,3215,1,1,66,2024,1.0,4.0,1.2932589858534411,1.0358048950052088,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314630,2024-11-17T13:00:00+00:00,1731848400,L. Beulet,Cournon-d'Auvergne,Lempdes,25341,Carnoux,19916,0,1,66,2024,2.0,2.0,0.8812004209327304,1.5543273869429095,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314962,2024-11-17T13:00:00+00:00,1731848400,S. Amzallag,Alès,Anduzien,3146,Hauts Lyonnais,3187,1,3,66,2024,3.0,3.0,0.847285386111108,1.2551216506046503,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,30.0,0.0,0.0,4.5
1314587,2024-11-17T13:00:00+00:00,1731848400,T. Benoit,Thionville,Hettange-Grande,25339,Lunéville,3275,3,3,66,2024,2.0,3.0,1.811703662089219,1.4485917301172526,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314624,2024-11-17T13:00:00+00:00,1731848400,H. Mahaoudi,Clermont-Ferrand,Montferrand,25344,Union Saint-Jean,9315,0,4,66,2024,2.0,3.0,2.457638871843602,1.5628506713441794,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314595,2024-11-17T13:00:00+00:00,1731848400,B. Lalbie,Saint-Omer,Saint-Omer,3109,Noyelles sous Lens,25346,1,1,66,2024,5.0,2.0,1.907892965860464,1.0966049821465331,0.0,0.0,0.0,0.0,0,1390.5589364493228,1400.0,30.0,7.0,0.0,0.0,4.5
1314596,2024-11-17T13:00:00+00:00,1731848400,S. Préaux,Nœux-les-Mines,Labourse,25340,Bobigny,3027,0,4,66,2024,1.0,3.0,2.001253535261064,1.9365697024704405,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314600,2024-11-17T13:00:00+00:00,1731848400,B. Bayour,Roubaix,Roubaix,25348,Neuilly sur Marne,22038,4,5,66,2024,0.0,3.0,0.818808802795921,1.882751950306348,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314635,2024-11-17T13:00:00+00:00,1731848400,T. Kani,Valdahon,Valdahon Vercel,9941,Jura Sud Foot,9255,0,4,66,2024,2.0,1.0,1.5541064030410827,0.8733733014026979,0.0,0.0,0.0,0.0,0,1400.0,1390.0,7.0,30.0,0.0,0.0,4.5
1314611,2024-11-17T13:00:00+00:00,1731848400,E. Douart,Saint-Brieuc,Saint-Brieuc,13710,Saint-Malo,3108,1,2,66,2024,2.0,1.0,0.9796891185456738,0.8418808072165789,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,30.0,0.0,0.0,4.5
1314629,2024-11-17T13:00:00+00:00,1731848400,A. Chancioux,Valence,Olympique de Valence,3094,Arles,4652,1,0,66,2024,1.0,2.0,1.3377585063981037,1.3772349685917118,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314610,2024-11-17T13:00:00+00:00,1731848400,C. Le Paih,Paimpol,Paimpol,9301,Stade Briochin,3229,0,3,66,2024,2.0,1.0,1.6389098807732798,2.366399166136666,0.0,0.0,0.0,0.0,0,1409.71225631668,1390.28774368332,30.0,30.0,0.0,0.0,4.5
1314599,2024-11-17T13:00:00+00:00,1731848400,O. Dhellemmes,Villeneuve d'Ascq,ETC Anstaing Chéreng,25332,Aubervilliers,3148,0,4,66,2024,4.0,2.0,1.711441003793331,2.471932706356978,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314602,2024-11-17T13:00:00+00:00,1731848400,L. El Bedoui,Les Ulis,Les Ulis,3196,RC Calais,22744,1,3,66,2024,2.0,1.0,1.0623742321879244,1.697962622049815,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,30.0,0.0,0.0,4.5
1314609,2024-11-17T13:00:00+00:00,1731848400,Q. Fourel,Caen,Maladrerie,25342,Bolbec,25328,1,2,66,2024,2.0,1.0,0.7020036321943866,2.0710528894217086,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314592,2024-11-17T13:00:00+00:00,1731848400,A. Degand,Mutzig,ASS Still Mutzig,25324,Illkirch Graffenstaden,3062,1,0,66,2024,1.0,1.0,2.362227816418925,2.3460280711797687,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314605,2024-11-17T13:00:00+00:00,1731848400,T. Brossard,Montrevault-sur-Èvre,Fief-Gesté,25334,Monnaie,25343,1,3,66,2024,2.0,1.0,1.7455040907678867,2.002767853010283,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314597,2024-11-17T13:00:00+00:00,1731848400,V. Cardon,Saint-Amand-les-Eaux,Raismes,18146,Feignies-Aulnoye,3176,0,5,66,2024,4.0,3.0,1.1366367661080872,0.9393035400249348,0.0,0.0,0.0,0.0,0,1400.0,1419.4414857108948,7.0,30.0,0.0,0.0,4.5
1314961,2024-11-17T13:00:00+00:00,1731848400,G. Gratianne,Bizanos,Avenir Mourenxois,25356,Marmande,13736,0,3,66,2024,1.0,3.0,0.6523525125437113,1.001118484924418,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314623,2024-11-17T13:00:00+00:00,1731848400,N. Houguet,Couzeix,Couzeix-Chaptelat,25331,Sauveteurs Brivois,25350,1,0,66,2024,2.0,4.0,1.2204878360864173,2.4188418671843626,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1314620,2024-11-17T16:00:00+00:00,1731859200,R. Rétif,Bressuire,Bressuire,3155,Bordeaux,78,0,2,66,2024,2.0,3.0,2.441080853342216,1.7834033877616993,0.0,0.0,0.0,0.0,0,1400.0,1399.9917251272818,7.0,30.0,0.0,0.0,4.5
1314576,2024-11-17T16:00:00+00:00,1731859200,R. Chapapria,Grenoble,Allobroges Asafia,25325,Martigues,3200,0,5,66,2024,1.0,1.0,1.2262290306149255,0.7430972058794361,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,30.0,0.0,0.0,4.5
1311132,2024-11-18T12:00:00+00:00,1731931200,,Singapore,Singapore,1546,Chinese Taipei,1557,2,3,10,2024,2.0,2.0,1.6466017690564074,1.1808138806338628,0.0,0.0,0.0,0.0,0,1419.4431870298072,1387.2748648223492,4.0,30.0,0.0,0.0,4.5
1308804,2024-11-18T14:00:00+00:00,1731938400,T. Alkatiri,Hyderabad,India,1537,Malaysia,1538,1,1,10,2024,2.0,0.0,0.9947886905614732,0.5659667055886932,0.0,0.0,0.0,0.0,0,1423.3043926844425,1456.9207142565706,30.0,4.0625,0.0,0.0,4.5
1315182,2024-11-19T10:30:00+00:00,1732012200,,Yangon,Myanmar,1556,Lebanon,1551,2,3,10,2024,3.0,1.0,2.309570680271732,1.8195230367343205,0.0,0.0,0.0,0.0,0,1400.2057245607891,1377.8813740680937,4.9375,4.916666666666667,0.0,0.0,4.5
1298699,2024-11-19T12:00:00+00:00,1732017600,,Hong Kong,Hong Kong,4460,Mauritius,1497,1,0,10,2024,2.0,2.0,1.4435359904703458,1.219509808764257,0.0,0.0,0.0,0.0,0,1395.271705737836,1390.5580318023215,5.0,30.0,0.0,0.0,4.5
1314212,2024-11-19T13:00:00+00:00,1732021200,,Dushanbe,Tajikistan,1536,Afghanistan,1553,3,1,10,2024,1.0,1.0,1.668467548887443,2.466502881147724,0.0,0.0,0.0,0.0,0,1419.602635564551,1379.6770525293978,6.0,3.0,0.0,0.0,4.5
1316641,2024-11-19T16:15:00+00:00,1732032900,,,Sri Lanka,5166,Yemen,1550,0,2,10,2024,3.0,1.0,0.5354597053232908,2.2604838306069537,0.0,0.0,0.0,0.0,0,1379.956194702981,1400.0,30.0,7.0,0.0,0.0,4.5
1313507,2024-11-19T16:30:00+00:00,1732033800,Majed Alshamrani,Volgograd,Russia,4,Syria,1565,4,0,10,2024,1.0,3.0,1.546667371279758,1.624803808089583,0.0,0.0,0.0,0.0,0,1484.3368742336147,1422.1549746781009,4.020833333333333,30.0,0.0,0.0,4.5
1286334,2024-11-19T17:00:00+00:00,1732035600,A. Chiaramonti,Gibraltar,Gibraltar,1093,Moldova,1114,1,1,10,2024,0.0,4.0,1.17458532278433,1.2654665673081955,0.0,0.0,0.0,0.0,0,1402.9877425804539,1433.540090376475,30.0,30.0,0.0,0.0,4.5
1100288,2024-11-19T20:00:00+00:00,1732046400,A. M. Matonte Cabrera,El Alto,Bolivia,2381,Paraguay,2380,2,2,34,2026,2.0,2.0,1.2,1.2,4.5,4.0,12.0,12.0,0,1454.0214124804709,1679.1422700793607,4.833333333333333,4.854166666666667,0.0,0.0,4.5
1100289,2024-11-19T23:00:00+00:00,1732057200,E. Ostojich,Barranquilla,Colombia,8,Ecuador,2382,0,1,34,2026,2.0,2.0,1.2,1.2,4.5,4.0,12.0,12.0,0,1999.8775644125735,1798.4917851151313,3.9583333333333335,4.958333333333333,0.0,0.0,4.5
1100290,2024-11-20T00:00:00+00:00,1732060800,W. Roldan,Buenos Aires,Argentina,26,Peru,30,1,0,34,2026,2.0,2.0,1.2,1.2,4.5,4.0,12.0,12.0,0,2114.0868279248266,1729.0129406381102,5.020833333333333,3.9375,0.0,0.0,4.5
1316065,2024-11-20T00:00:00+00:00,1732060800,P. Gaillouste,Corté,Corte,13723,Diables Noirs,20600,2,0,66,2024,4.0,2.0,1.20762674859036,1.549771326507867,0.0,0.0,0.0,0.0,0,1400.0,1400.0,3.4583333333333335,7.0,0.0,0.0,4.5
1100291,2024-11-20T00:00:00+00:00,1732060800,F. Tello,Santiago de Chile,Chile,2383,Venezuela,2379,4,2,34,2026,2.0,2.0,1.2,1.2,4.5,4.0,12.0,12.0,0,1715.195994743885,1767.3441654488156,3.9375,5.125,0.0,0.0,4.5
1100292,2024-11-20T00:45:00+00:00,1732063500,P. Maza,Salvador,Brazil,6,Uruguay,7,1,1,34,2026,2.0,2.0,1.2,1.2,4.5,4.0,12.0,12.0,0,1986.2350895663199,1938.4846879623547,5.15625,4.03125,0.0,0.0,3.9166666666666665
1315436,2024-11-23T14:45:00+00:00,1732373100,J. Baclet,Mana,Aigles d'Or de Mana,25369,Etoile Matoury,3048,3,2,66,2024,3.0,4.0,1.1827688921587975,1.5021731594753702,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1316079,2024-11-29T18:00:00+00:00,1732903200,V. Giorgetti,Orléans,Orleans,103,La Roche VF,9915,1,1,66,2024,4.0,2.0,0.9886609738475454,1.891948295709927,0.0,0.0,0.0,0.0,0,1428.874492515307,1410.0,13.0,13.0,0.0,0.0,4.5
1316054,2024-11-29T18:30:00+00:00,1732905000,F. Benchabane,Furiani,Bastia,1305,Nancy,102,2,0,66,2024,2.0,3.0,1.764457870723429,2.059022388870381,0.0,0.0,0.0,0.0,0,1400.28774368332,1410.2794684162,13.229166666666666,13.0625,0.0,0.0,4.5
1316058,2024-11-29T18:30:00+00:00,1732905000,A. Ustaritz,Raon-l'Etape,Raon l'Etape,3100,Metz,112,0,1,66,2024,2.0,2.0,0.9394726859306696,0.992673603259955,0.0,0.0,0.0,0.0,0,1400.0,1410.0,13.166666666666666,13.239583333333334,0.0,0.0,4.5
1316068,2024-11-29T19:00:00+00:00,1732906800,G. Kubler,Calais,Calais Beau-Marais,25329,Amiens,87,0,3,66,2024,0.0,2.0,1.5807359006580135,2.312654775721641,0.0,0.0,0.0,0.0,0,1410.0,1409.4332569462813,13.041666666666666,13.083333333333334,0.0,0.0,4.5
1316095,2024-11-29T19:00:00+00:00,1732906800,G. Janin,Chambéry,Chambéry,9969,Dijon,89,0,2,66,2024,5.0,4.0,1.970245464053076,1.526860917811799,0.0,0.0,0.0,0.0,0,1409.7205382437342,1410.0,12.25,13.125,0.0,0.0,4.5
1316069,2024-11-30T12:30:00+00:00,1732969800,G. Henry,Amboise,Monnaie,25343,Lorient,97,0,5,66,2024,4.0,0.0,1.1192244691291044,2.135623353353207,0.0,0.0,0.0,0.0,0,1410.0,1400.8382002210046,12.979166666666666,13.916666666666666,0.0,0.0,4.5
1316074,2024-11-30T12:30:00+00:00,1732969800,E. Barenton,Caen,Caen,88,Bolbec,25328,6,0,66,2024,4.0,0.0,2.322790680105096,1.6747606451944574,0.0,0.0,0.0,0.0,0,1419.1537822632934,1410.0,13.989583333333334,12.979166666666666,0.0,0.0,4.5
1316085,2024-11-30T13:00:00+00:00,1732971600,P. Legat,Angoulême,Angoulême,3011,Clermont Foot,99,1,2,66,2024,4.0,3.0,0.689947479492069,0.940737027219554,0.0,0.0,0.0,0.0,0,1410.2550130856148,1400.5752489881147,14.75,14.0,0.0,0.0,4.5
1316071,2024-11-30T13:00:00+00:00,1732971600,B. Lepaysant,Laval,Laval,433,Concarneau,1300,2,2,66,2024,5.0,2.0,1.8168995291791044,0.9708723083215148,0.0,0.0,0.0,0.0,0,1429.4407727156142,1409.71225631668,30.0,13.875,0.0,0.0,4.5
1316057,2024-11-30T13:00:00+00:00,1732971600,B. Bayour,Mutzig,ASS Still Mutzig,25324,Jeunesse Evolution,6327,4,1,66,2024,2.0,2.0,1.206132929334809,1.7957965729661682,0.0,0.0,0.0,0.0,0,1410.0,1400.0,13.0,7.0,0.0,0.0,4.5
1316062,2024-11-30T13:30:00+00:00,1732973400,G. Paradis,Aubervilliers,Aubervilliers,3148,Dunkerque,1304,0,2,66,2024,4.0,3.0,1.876783586290917,1.5769306683824371,0.0,0.0,0.0,0.0,0,1410.0,1409.7366061497828,13.020833333333334,30.0,0.0,0.0,4.5
1316060,2024-11-30T13:30:00+00:00,1732973400,R. Chapapria,Bobigny,Bobigny,3027,RED Star FC 93,104,2,2,66,2024,3.0,2.0,1.0959399563329004,1.7260926875488285,0.0,0.0,0.0,0.0,0,1410.0,1400.28774368332,13.020833333333334,13.979166666666666,0.0,0.0,4.5
1316080,2024-11-30T13:30:00+00:00,1732973400,F. Batta,Challans,St-Philbert Gd Lieu,15110,PAU,1297,1,1,66,2024,2.0,1.0,1.1215360775424128,1.7493968895677767,0.0,0.0,0.0,0.0,0,1410.0,1418.8664744330495,13.854166666666666,14.03125,0.0,0.0,4.5
1316066,2024-11-30T14:00:00+00:00,1732975200,K. Abed,Chambly,Liancourt Clermont,20575,Quevilly,431,0,1,66,2024,1.0,1.0,0.7956628092304938,1.4131515307324336,0.0,0.0,0.0,0.0,0,1400.0,1410.0082819270542,7.0,14.791666666666666,0.0,0.0,4.5
1316063,2024-11-30T15:00:00+00:00,1732978800,E. Rosier,Valenciennes,Valenciennes,105,Neuilly sur Marne,22038,4,3,66,2024,2.0,2.0,0.7965969351107762,0.7766168406013367,0.0,0.0,0.0,0.0,0,1439.410379784136,1410.0,13.916666666666666,13.083333333333334,0.0,0.0,4.5
1316094,2024-11-30T16:00:00+00:00,1732982400,A. Chancioux,Rumilly,Rumilly Vallières,9973,Chasselay MDA,9254,1,1,66,2024,1.0,0.0,0.7506439907172402,2.49067874869277,0.0,0.0,0.0,0.0,0,1409.71225631668,1409.71225631668,13.958333333333334,14.125,0.0,0.0,4.5
1316096,2024-11-30T16:00:00+00:00,1732982400,A. Perreau Niel,Cluses,Cluses-Scionzier,3168,Estac Troyes,110,0,1,66,2024,0.0,2.0,0.8833060231857135,1.9860209404231068,0.0,0.0,0.0,0.0,0,1410.0,1400.28774368332,14.0,13.958333333333334,0.0,0.0,4.5
1316056,2024-11-30T16:00:00+00:00,1732982400,Y. Gazagnes,Colmar,Colmar,13583,Haguenau,3058,1,1,66,2024,6.0,1.0,0.537180682958589,2.083571212421364,0.0,0.0,0.0,0.0,0,1400.28774368332,1400.28774368332,13.979166666666666,13.9375,0.0,0.0,4.5
1316089,2024-11-30T16:00:00+00:00,1732982400,P. Retail,Fos-sur-Mer,Istres,3267,Grenoble,101,0,4,66,2024,3.0,3.0,1.431657077616218,1.8446789172179767,0.0,0.0,0.0,0.0,0,1410.0,1409.4249887221547,13.979166666666666,13.9375,0.0,0.0,4.5
1316088,2024-11-30T16:00:00+00:00,1732982400,W. Bertolotti,Agde,Agde,9263,Le Puy Foot,3069,1,5,66,2024,1.0,2.0,0.850897790738643,0.5817805524105639,0.0,0.0,0.0,0.0,0,1400.558988401441,1447.4903407730276,14.0,13.916666666666666,0.0,0.0,4.5
1316090,2024-11-30T17:00:00+00:00,1732986000,A. Souifi,Alès,Olympique d'Alès,3093,Cannes,9932,1,5,66,2024,3.0,1.0,1.0204756803066604,1.6695271523071804,0.0,0.0,0.0,0.0,0,1419.43278790048,1419.43278790048,14.0,13.958333333333334,0.0,0.0,4.5
1316067,2024-11-30T17:00:00+00:00,1732986000,G. Deneuve,Le Touquet-Paris-Plage,Le Touquet,9287,RC Calais,22744,0,1,66,2024,0.0,0.0,1.4730860983398866,1.034978337571687,0.0,0.0,0.0,0.0,0,1400.0,1410.0,13.166666666666666,13.166666666666666,0.0,0.0,4.5
1316091,2024-11-30T17:00:00+00:00,1732986000,S. Chamel,Valence,Valence FC,25355,Martigues,3200,0,2,66,2024,3.0,0.0,1.1628944834415924,1.7020570852730954,0.0,0.0,0.0,0.0,0,1410.0,1410.0,13.958333333333334,13.041666666666666,0.0,0.0,4.5
1316070,2024-11-30T17:00:00+00:00,1732986000,J. Lomi,Le Mans,Le Mans,1298,Saint-Colomban Locminé,3224,4,0,66,2024,1.0,1.0,1.5254291548522516,1.5449398893374662,0.0,0.0,0.0,0.0,0,1410.0,1410.0,14.041666666666666,14.041666666666666,0.0,0.0,4.5
1316092,2024-11-30T17:00:00+00:00,1732986000,V. Ougier,Bourgoin-Jallieu,Bourgoin-Jallieu,9268,Olympique de Valence,3094,3,0,66,2024,1.0,0.0,0.7836319132989342,1.1359651139621527,0.0,0.0,0.0,0.0,0,1400.28774368332,1410.0,14.0,13.166666666666666,0.0,0.0,4.5
1316097,2024-11-30T17:00:00+00:00,1732986000,B. Roffet,Mâcon,Mâcon,3277,Sochaux,115,0,2,66,2024,0.0,0.0,1.950829502834225,1.797736009746066,0.0,0.0,0.0,0.0,0,1400.28774368332,1428.0685593318071,14.0,14.0,0.0,0.0,4.5
1316076,2024-11-30T17:00:00+00:00,1732986000,M. Lesage,Dinan,Dinan Léhon,9275,Guingamp,90,1,4,66,2024,2.0,4.0,2.4154262004808875,2.3257281813126944,0.0,0.0,0.0,0.0,0,1409.4249887221547,1409.991963297264,30.0,13.979166666666666,0.0,0.0,4.5
1316087,2024-11-30T17:00:00+00:00,1732986000,S. Zolota,L'Union,Union Saint-Jean,9315,Versailles,3131,2,1,66,2024,2.0,2.0,1.5307189068056324,1.738760889293135,0.0,0.0,0.0,0.0,0,1410.0,1410.0,13.166666666666666,14.0,0.0,0.0,4.5
1316093,2024-11-30T17:00:00+00:00,1732986000,H. Dutech,Carnoux-en-Provence,Carnoux,19916,Hauts Lyonnais,3187,0,1,66,2024,2.0,1.0,1.4005687512682268,1.9508470345185864,0.0,0.0,0.0,0.0,0,1410.0,1410.0,13.166666666666666,13.166666666666666,0.0,0.0,4.5
1316072,2024-11-30T17:00:00+00:00,1732986000,,Tours,Tours,432,Cesson,13722,3,0,66,2024,4.0,1.0,1.0763294317516967,1.325320857530523,0.0,0.0,0.0,0.0,0,1400.0,1399.71225631668,14.0,14.0,0.0,0.0,4.5
1316082,2024-11-30T17:00:00+00:00,1732986000,J. Gueguen,La Roche-sur-Yon,La Roche sur Yon,10684,RC Saint Joseph,25370,1,3,66,2024,2.0,2.0,1.77624741478244,1.915779403977942,0.0,0.0,0.0,0.0,0,1410.0,1410.0,14.0,14.104166666666666,0.0,0.0,4.5
1316078,2024-11-30T17:00:00+00:00,1732986000,C. Visbecq,Bordeaux,SA Mérignac,20581,Beaumont Saint-Cyr,25326,1,1,66,2024,1.0,1.0,2.2955135088403367,1.9702618700166463,0.0,0.0,0.0,0.0,0,1410.0,1410.0,14.083333333333334,13.166666666666666,0.0,0.0,4.5
1316073,2024-11-30T17:30:00+00:00,1732987800,T. Leprodhomme,Guingamp,Ginglin Cesson,13648,Rouen,3221,0,3,66,2024,1.0,6.0,2.026734411004762,2.342720547576375,0.0,0.0,0.0,0.0,0,1410.0,1429.71225631668,14.1875,30.0,0.0,0.0,4.5
1316077,2024-11-30T19:00:00+00:00,1732993200,E. Douart,Dives-sur-Mer,Dives-Cabourg,3261,Dragon,21310,6,1,66,2024,4.0,2.0,1.9208130942259272,1.429183100569018,0.0,0.0,0.0,0.0,0,1390.28774368332,1399.71225631668,14.083333333333334,14.25,0.0,0.0,4.5
1316084,2024-11-30T19:00:00+00:00,1732993200,L. Beulet,Marmande,Marmande,13736,Vierzon FC,19617,2,2,66,2024,0.0,4.0,1.6847810224595683,1.1311307847755805,0.0,0.0,0.0,0.0,0,1410.0,1390.28774368332,13.25,14.083333333333334,0.0,0.0,4.5
1316758,2024-11-30T19:00:00+00:00,1732993200,M. Leleu,Rémire-Montjoly,Etoile Matoury,3048,Thionville Lusitanos,22039,0,2,66,2024,0.0,2.0,1.997126333658187,2.241097093516368,0.0,0.0,0.0,0.0,0,1390.0,1419.1537822632934,7.177083333333333,14.0625,0.0,0.0,4.5
1316086,2024-12-01T12:30:00+00:00,1733056200,G. Martin,Couzeix,Couzeix-Chaptelat,25331,Espaly-Saint-Marcel,13601,0,3,66,2024,1.0,1.0,2.056901576812125,0.62971680158517,0.0,0.0,0.0,0.0,0,1410.0,1400.28774368332,13.979166666666666,14.8125,0.0,0.0,4.5
1316061,2024-12-01T12:30:00+00:00,1733056200,F. Gazon,Feignies,Feignies-Aulnoye,3176,Gallia Lucciana,3182,1,0,66,2024,1.0,2.0,1.2949191264036608,2.4681684655433367,0.0,0.0,0.0,0.0,0,1428.8824980826903,1410.0,13.979166666666666,14.8125,0.0,0.0,4.5
1316064,2024-12-01T12:45:00+00:00,1733057100,R. Perpinan,Boulogne-sur-Mer,Boulogne,1299,Beauvais,3153,4,2,66,2024,0.0,1.0,1.896200896103988,2.298205262265724,0.0,0.0,0.0,0.0,0,1409.71225631668,1409.71225631668,14.989583333333334,14.822916666666666,0.0,0.0,4.5
1316059,2024-12-01T13:00:00+00:00,1733058000,K. Barbin,Noyelles-sous-Lens,Noyelles sous Lens,25346,Drancy,1293,0,3,66,2024,2.0,1.0,0.9410541930466638,0.8008521526762304,0.0,0.0,0.0,0.0,0,1399.7283312112704,1410.0,14.0,14.833333333333334,0.0,0.0,4.5
1316055,2024-12-01T14:00:00+00:00,1733061600,A. Djedid,Lunéville,Lunéville,3275,Thaon,3123,0,4,66,2024,2.0,0.0,0.5909084121445485,2.2930738801768262,0.0,0.0,0.0,0.0,0,1400.0,1410.28774368332,14.041666666666666,14.916666666666666,0.0,0.0,4.5
1316083,2024-12-01T16:00:00+00:00,1733068800,A. Baert,Le-Bouscat,Bordeaux,78,Les Herbiers,1308,2,0,66,2024,4.0,1.0,1.621730748937834,1.4309590317100505,0.0,0.0,0.0,0.0,0,1409.991963297264,1429.14549997581,14.0,15.916666666666666,0.0,0.0,4.5
1321853,2024-12-09T00:00:00+00:00,1733702400,,Doha,Kuwait,1570,Yemen,1550,1,1,10,2024,1.0,4.0,2.070657447969503,1.50823285387963,0.0,0.0,0.0,0.0,0,1413.3236579281927,1409.4237320822153,30.0,19.322916666666668,0.0,0.0,4.5
1321854,2024-12-12T15:00:00+00:00,1734015600,,Doha,Kuwait,1570,Lebanon,1551,1,2,10,2024,3.0,1.0,1.021899098040781,0.6633908798673784,0.0,0.0,0.0,0.0,0,1413.2114137533795,1388.5230376990314,3.625,23.1875,0.0,0.0,4.5
1321855,2024-12-15T15:00:00+00:00,1734274800,,Doha,Kuwait,1570,Lebanon,1551,0,2,10,2024,2.0,1.0,1.6097071937732264,2.110420847738252,0.0,0.0,0.0,0.0,0,1402.5020187654434,1399.2324326869675,3.0,3.0,0.0,0.0,4.5
1325295,2024-12-16T00:00:00+00:00,1734307200,,Muscat,Oman,1552,Yemen,1550,1,0,10,2024,3.0,6.0,1.5822517854685183,2.1843425535480527,0.0,0.0,0.0,0.0,0,1438.6203102910367,1409.5359762570286,30.0,7.0,0.0,0.0,4.5
1325294,2024-12-17T16:45:00+00:00,1734453900,,Riyadh,Saudi Arabia,23,Trinidad and Tobago,5168,3,1,10,2024,1.0,4.0,1.380142913926698,2.0112263801890435,0.0,0.0,0.0,0.0,0,1402.717482932213,1456.4709208263612,30.0,30.0,0.0,0.0,4.5
1318783,2024-12-20T19:45:00+00:00,1734723900,C. Turpin,Troyes,Estac Troyes,110,Metz,112,3,0,66,2024,0.0,1.0,2.340085163087294,1.454010487478112,0.0,0.0,0.0,0.0,0,1410.56721209952,1419.71225631668,20.15625,21.052083333333332,0.0,0.0,4.05
1318782,2024-12-20T19:45:00+00:00,1734723900,H. Ben El Hadj,Chasselay,Chasselay MDA,9254,Annecy,3012,1,2,66,2024,1.0,3.0,1.1641366956670138,0.8132488624394083,0.0,0.0,0.0,0.0,0,1409.71225631668,1410.0,20.15625,30.0,0.0,0.0,4.5
1318785,2024-12-20T19:45:00+00:00,1734723900,A. Taleb,Furiani,Bastia,1305,RC Saint Joseph,25370,5,0,66,2024,7.0,1.0,2.4719126247681285,2.421700665615805,0.0,0.0,0.0,0.0,0,1410.5752493823488,1420.0,21.052083333333332,20.114583333333332,0.0,0.0,4.5
